X1_Sector,X2_Capital_Inicial,X3_Antiguedad,X4_Digitalizacion,X5_Costos_Op,X6_Activos_Fijos,X7_Credito,X8_Competencia,X9_Capacidad,X10_Marketing,Y_Rentabilidad,X11_Ingresos_Totales
81_Servicios,350343.2531,11,0.217178631,20014.46662,228259.2114,0,7,53.65749894,627.2668623,18.51118943,25330.7581
72_Restaurantes,1542302.504,18,0.570752533,94146.72033,927104.2233,0,5,60.87349779,3758.775955,10.6239983,109543.3835
46_Comercio,751532.9535,20,0.870289867,394357.261,543518.255,0,9,53.4033801,34916.72974,14.43447035,501690.3331
81_Servicios,333072.8996,5,0.308969573,42743.20954,264598.8512,0,9,81.34391394,3858.181412,16.43854207,55769.00177
72_Restaurantes,717591.0299,18,0.81901653,99241.59605,439643.4692,1,5,73.37395272,8145.766279,12.51401004,122748.0679
81_Servicios,294916.0219,2,0.890617849,44188.88456,157000.2595,1,1,55.39560082,2315.286922,8.635335435,50899.51537
46_Comercio,819163.4472,18,0.754236545,396070.9638,564464.9805,1,10,83.73350069,31971.63604,5.037347046,450748.359
81_Servicios,240708.8445,10,0.374666379,5200.485921,191781.7457,0,4,94.62216122,91.36448681,22.6313294,6839.784588
46_Comercio,684924.5496,6,0.172090906,298869.0991,433565.4428,0,6,94.98108362,30437.92686,18.25610006,402852.1103
81_Servicios,362799.1551,13,0.542593762,39545.4423,214812.3427,0,3,82.7596001,2433.17701,18.93675122,51785.01965
81_Servicios,360707.1892,10,0.798999882,28641.27859,232045.482,1,1,73.45815195,1211.390326,8.04158155,32463.22568
46_Comercio,307693.864,5,0.870363163,264600.5466,157543.0689,1,2,41.01730129,16525.39588,13.28895778,324210.0836
46_Comercio,656052.479,22,0.816317014,592786.3204,444926.5783,0,9,74.98466163,9880.509192,27.30563277,829041.9912
46_Comercio,790945.1542,11,0.589523268,166564.5953,461723.9321,0,9,65.68612695,5886.600696,8.233957332,187924.8478
46_Comercio,862353.8022,20,0.787466256,129011.6299,548661.9762,0,1,44.68631122,8069.9372,12.54916023,156752.7167
72_Restaurantes,1774677.393,18,0.877902042,117192.186,1163254.892,0,4,69.4426913,7361.68396,8.654837077,136355.1895
81_Servicios,175639.2346,17,0.206344672,22089.74736,117295.9344,0,5,63.08097001,415.097548,18.69381703,27679.13102
81_Servicios,158729.8839,17,0.326321344,24667.54533,115330.1683,0,2,55.9709486,1703.090015,23.48970196,34466.77901
46_Comercio,630506.2848,7,0.38551991,96861.64586,447933.5694,1,3,47.43867966,1814.633604,27.95791501,136970.3271
46_Comercio,1095658.26,11,0.490065283,146175.9603,659361.7806,0,9,70.87377647,8141.614166,25.2424384,206424.0342
72_Restaurantes,1402838.294,5,0.827583593,180330.3611,898347.4755,0,3,53.41773004,10506.09976,15.91279634,226950.6567
46_Comercio,864295.0599,4,0.452612641,148024.8905,530865.6618,1,9,43.79373569,4831.173883,8.032221885,166206.1078
46_Comercio,953093.2083,15,0.725627416,128132.4657,738418.3168,0,7,94.32383884,7946.883209,9.321149983,150067.3518
46_Comercio,1007008.8,21,0.450344611,368528.077,606484.9607,0,4,70.11344637,37260.84093,16.03928344,483308.069
46_Comercio,408750.5475,11,0.456382146,154698.6739,214292.2901,1,9,41.33439675,6336.495871,12.17525978,183359.6882
81_Servicios,163827.8593,8,0.120104851,41250.78533,120911.7486,1,7,78.89492174,673.6545552,15.75926566,49767.41978
46_Comercio,484716.797,6,0.435610967,127668.0647,333176.1684,0,8,52.74921389,9053.978352,8.071301255,148726.1812
81_Servicios,279042.9192,22,0.18862361,26019.47633,155478.8841,0,4,50.30713521,910.788197,23.41506626,35163.9196
46_Comercio,527259.6405,9,0.248214418,235778.1738,353558.4312,0,6,56.32770826,13886.41847,24.4726333,330561.7595
46_Comercio,307497.0516,4,0.223594589,155417.638,245465.6992,0,1,48.92293413,10056.97008,15.00775513,194693.7728
46_Comercio,626714.6992,17,0.305190019,211343.3486,422486.5278,0,5,41.7345992,9055.635162,26.35342855,299265.7763
46_Comercio,485711.4137,18,0.358456855,158551.0524,364583.9113,0,6,81.86662576,6123.425312,14.60791985,192845.1414
81_Servicios,222860.3311,18,0.672529641,28420.21245,125226.8111,1,6,42.13035673,2109.173137,13.0387414,35106.88102
72_Restaurantes,1001460.858,3,0.105144658,200149.4748,577281.4999,0,2,88.79051919,9800.102247,12.04003668,238687.6587
72_Restaurantes,759349.2491,21,0.548380582,212515.1662,575844.5773,1,5,85.98962714,11189.06297,25.25445791,299287.7206
46_Comercio,718140.0032,24,0.774429558,441869.3463,492568.7345,0,6,53.37839845,27063.86336,15.29258856,553591.7125
46_Comercio,485465.4959,22,0.645050548,278999.959,307326.8718,0,8,62.77499512,24889.45013,14.52803199,355542.7776
46_Comercio,597460.6657,16,0.372875453,221514.4089,356669.3024,0,4,88.00293501,13183.34395,22.87206245,304296.6793
72_Restaurantes,1702598.322,20,0.588254665,207757.8253,985757.9567,0,9,80.74375592,17937.22589,19.091006,278949.2738
46_Comercio,782498.0473,14,0.325724467,258734.75,556331.4394,1,5,53.69728398,19792.71119,12.50707616,318342.843
81_Servicios,335243.5075,6,0.332967699,50534.50426,241991.7856,0,2,75.80197402,3874.211626,18.13199179,66459.06879
46_Comercio,1242689.73,14,0.15126767,168045.4622,643936.1056,0,2,69.78764266,15562.30359,22.85584119,238006.0508
46_Comercio,683306.4533,2,0.15028599,286719.8167,458928.9751,0,9,59.54798314,19771.98868,17.07265462,369590.7591
72_Restaurantes,903210.7899,12,0.193469171,111589.8775,684110.5628,0,8,97.10471754,6783.777988,12.55906899,135375.5662
72_Restaurantes,1414085.941,19,0.787618848,157496.6357,1115684.641,0,1,72.77582653,14770.54982,19.95787509,215220.655
46_Comercio,1011672.682,2,0.657237651,162833.5328,728415.3231,1,7,92.23852224,15599.57429,10.43015777,199211.1437
81_Servicios,205382.5541,11,0.31141145,19595.53512,157528.1986,0,1,61.66845672,280.130882,21.82036264,25423.07265
46_Comercio,627503.0695,13,0.317235815,628347.3764,350373.9189,0,6,66.7552571,31172.08367,7.245107895,711034.6906
81_Servicios,284122.1772,1,0.734478973,17428.19536,193578.9207,0,3,98.6931468,1818.026611,19.55959688,23926.06355
46_Comercio,975224.6679,5,0.323575553,137661.2059,590784.7419,0,8,79.11067711,4347.162353,24.61580637,188379.5016
81_Servicios,115805.3783,6,0.277651697,28968.35586,67928.34671,1,10,76.74486648,1490.140363,10.39929272,33993.58906
46_Comercio,408854.6703,21,0.480074135,114897.9485,238323.7958,0,10,75.05483745,6710.93576,15.93574478,144661.8232
72_Restaurantes,790975.572,16,0.363169123,198365.369,558435.7141,1,2,96.32014075,10437.47066,15.8994459,248277.6028
46_Comercio,455351.9257,12,0.702253621,183194.1194,265731.961,1,7,77.64232724,4964.568846,15.57074446,222859.5847
81_Servicios,215923.648,6,0.462275975,7126.236983,123596.0276,1,3,59.62039347,366.1329941,23.38620399,9779.400536
46_Comercio,559459.5828,8,0.274992258,103870.3868,367853.606,1,1,77.15130779,4863.938705,21.1635305,137923.89
81_Servicios,227474.5779,12,0.622745455,25313.79098,155406.79,0,3,52.34083107,729.6788473,25.57389244,34992.38463
72_Restaurantes,1623439.034,7,0.563287704,86974.04034,1148231.204,0,3,45.96078709,3312.545279,27.06826777,123796.0252
81_Servicios,232730.5893,14,0.408754769,16249.63947,152939.5305,1,5,45.44233425,728.217086,26.67062902,23152.87357
81_Servicios,283750.1126,21,0.271497999,30353.10147,177941.0838,1,3,74.95968135,1938.394235,14.99647384,37988.41903
46_Comercio,661684.6476,3,0.808561531,317254.928,488780.2212,1,1,72.81225325,24942.97921,12.77308188,392307.6896
46_Comercio,852542.9813,16,0.650586622,203107.1104,640916.9569,1,1,59.53059311,15667.44397,11.13955419,246200.1539
81_Servicios,240726.3172,23,0.747074857,41585.15171,181515.7982,0,3,41.4711261,2700.044292,14.06606784,51534.00397
81_Servicios,205760.3795,12,0.631196467,20754.00236,109274.6551,0,6,99.25248438,1647.909479,8.172765909,24395.71665
72_Restaurantes,902536.8793,19,0.452912735,112051.7561,612479.0135,0,9,89.93605936,7852.595981,24.7643899,159371.808
72_Restaurantes,916051.3552,6,0.143690939,240966.9539,590918.1223,0,1,64.09525945,22489.26848,9.514030156,291156.9858
46_Comercio,641993.864,25,0.49731617,88919.31771,389888.2078,0,9,99.69906884,7819.222885,3.352030654,100093.7125
46_Comercio,587126.6231,5,0.814613309,161898.962,343506.5375,1,6,51.56332302,7398.327223,21.44498822,215514.3069
46_Comercio,669718.176,25,0.74829152,193556.4309,498773.7845,0,8,52.46823247,12622.13675,5.308290641,217736.6626
81_Servicios,362830.6877,2,0.571590185,39196.81074,183782.3893,0,9,48.0857273,2336.309238,19.05305978,51309.06723
81_Servicios,224728.5922,3,0.682370385,52123.19417,158968.0123,0,7,40.39305962,1421.80972,22.1654218,68793.33727
46_Comercio,564558.2024,22,0.332633555,281463.9811,367973.6696,0,9,88.63198859,19388.00809,17.8043088,366019.173
46_Comercio,288765.8228,2,0.858647504,649588.1753,189828.2778,0,8,99.00977099,22002.33841,7.259782061,724163.1826
46_Comercio,756652.2532,23,0.587223156,240403.4153,411155.5793,0,6,92.28873652,8233.507692,17.66184126,301970.4676
46_Comercio,821828.0143,12,0.444608927,188596.6457,567506.4492,0,6,53.18518713,9180.80592,23.83879813,259682.6819
72_Restaurantes,1285091.895,9,0.450325269,73311.4423,774595.3294,0,8,45.57823736,5448.253137,8.495869935,86072.2848
46_Comercio,639526.7922,17,0.501729609,163206.061,349702.5738,0,6,49.06823181,9187.687108,16.57175544,206637.1515
81_Servicios,168024.7939,13,0.293165371,63183.05358,134054.4645,0,5,67.65370599,4428.69514,14.63705093,79205.02918
72_Restaurantes,1990448.347,10,0.296236986,93888.28985,1256244.122,0,2,59.62515639,7258.336487,23.24245591,131774.1826
46_Comercio,1084922.097,1,0.618492675,110245.4165,805645.292,1,2,84.84058051,10510.47311,8.823941471,132442.542
46_Comercio,631050.7776,9,0.681563095,241724.0819,498302.8583,0,3,75.42949203,14014.31472,20.45357854,321495.7906
46_Comercio,907199.1936,13,0.570646216,234341.7531,576222.4717,0,9,56.17777768,13881.83535,9.720105632,274948.9133
46_Comercio,829500.6236,25,0.74032869,172375.8511,536666.0278,1,2,75.38864475,4869.000636,16.37784207,211959.1938
81_Servicios,542051.7914,5,0.362396926,19771.66073,271850.0596,0,9,69.83618378,983.1288485,19.40995957,25753.54159
81_Servicios,327217.1423,2,0.107312276,56870.97891,259735.6225,1,2,99.61162295,4608.554255,14.94432374,72281.51709
46_Comercio,697682.5858,1,0.473042392,133134.3772,410645.1077,0,1,44.46824793,6506.94938,7.794158795,151445.2064
81_Servicios,164609.4302,16,0.412395349,34541.94089,84860.80113,0,3,87.20472753,2434.040501,5.18105464,38996.40652
46_Comercio,419886.9998,16,0.334905913,250699.2132,309349.4536,0,7,82.61772829,10919.26454,24.41281055,346114.8372
72_Restaurantes,977858.0191,5,0.431028191,292887.7328,589270.1425,0,7,64.29867157,5663.446571,16.5438387,357734.1382
46_Comercio,698882.7071,22,0.661370907,216600.3998,530079.1008,0,8,93.85892352,19191.98927,6.45066973,252051.3919
46_Comercio,384145.4386,18,0.239720052,211924.7471,246950.9834,1,8,73.21883973,15205.14632,24.34922837,300234.7345
81_Servicios,314774.1195,8,0.550209369,25499.08525,214361.4167,1,10,77.41338062,2089.609769,22.86198785,35765.36944
46_Comercio,448496.5128,6,0.776566865,127582.911,333954.361,0,8,60.79842244,4385.861143,9.554271666,145909.3476
81_Servicios,231862.0645,22,0.247971661,12070.23249,126383.1838,0,10,94.81148321,1120.813052,22.49734526,17020.12091
46_Comercio,939484.2833,24,0.582864998,304451.8519,663428.5287,0,7,66.08452683,18336.04906,21.24553891,409866.1796
46_Comercio,783964.6287,5,0.683540875,98385.85269,555397.9472,0,3,69.59159255,6243.289783,12.22714686,119204.445
81_Servicios,255768.4562,21,0.625893896,42565.74695,184937.728,0,2,56.10123828,3474.549023,6.291324091,49131.30564
46_Comercio,385399.4074,23,0.497416091,227368.2752,203801.2231,0,10,93.67757134,24285.38103,21.93989221,322384.459
46_Comercio,765482.703,4,0.699802303,148756.707,401145.8572,0,2,67.62786774,13867.61109,10.66962565,182048.1771
46_Comercio,618102.1691,22,0.596230922,94961.07161,381096.2277,0,10,66.99280273,5746.626324,14.31872313,117537.5784
72_Restaurantes,2283061.858,19,0.126890901,91908.23399,1802978.617,0,1,46.48080359,6049.335231,13.53757166,113294.9549
72_Restaurantes,1328454.353,12,0.749466467,78845.99415,710285.087,0,4,88.42063578,5858.109236,16.75185021,101748.9321
46_Comercio,412289.8995,13,0.338838341,138992.6125,313380.8085,0,6,88.16808064,4430.715716,14.4046436,167559.7068
72_Restaurantes,1719653.646,23,0.140758969,93268.97861,1349330.985,0,2,95.04224748,5897.508872,17.63095441,120392.9058
46_Comercio,413512.2703,8,0.320102206,174042.8386,234465.2468,0,2,61.31541937,4338.699607,22.53545879,230275.0851
46_Comercio,634796.1137,17,0.362123971,75271.08028,372153.0682,0,8,63.3956537,6613.549765,13.46750547,94628.76401
72_Restaurantes,1856238.137,10,0.527709025,56539.02244,930461.5732,0,1,64.77415289,873.3612427,16.57355251,68817.96529
72_Restaurantes,1201955.4,22,0.213573763,125988.7063,659720.4168,0,9,60.3126111,11315.66076,6.064107449,146168.1615
81_Servicios,176151.9947,12,0.738997025,52953.83702,138366.2486,0,4,85.57526422,1580.862148,18.06367229,66557.41196
81_Servicios,251151.7475,11,0.583110464,24825.86793,159708.5204,0,8,51.60964882,867.9371166,26.58711819,34999.0416
72_Restaurantes,1788777.523,17,0.412558882,292952.437,979051.568,0,10,53.33856164,16560.19621,17.11064351,373404.5556
46_Comercio,1172378.361,22,0.308822932,189220.1802,709426.8974,0,3,94.61629336,3515.60744,12.22067053,219568.5348
72_Restaurantes,2707827.383,23,0.682091952,272699.1102,1974599.152,1,3,73.63765262,14569.08637,13.73461192,333005.1634
81_Servicios,194792.8413,23,0.333276419,39471.38664,147248.7704,0,9,58.52963018,1292.003703,22.14449057,52357.7466
72_Restaurantes,665035.4024,10,0.72823406,187279.9448,528100.6824,0,5,44.40854955,3791.563502,16.21636841,228053.5048
46_Comercio,517699.627,18,0.149700617,111241.7064,328787.6377,1,2,59.16294919,9016.250728,23.17338601,156531.6377
46_Comercio,928808.4371,16,0.502611121,400444.562,699436.339,0,2,89.25609441,17145.25247,6.567723184,446943.8493
72_Restaurantes,1216503.286,4,0.78302655,63733.90171,726433.4272,0,10,92.80848715,3171.153247,25.15629267,89393.02627
72_Restaurantes,1683160.594,24,0.496089604,140695.2088,1055375.631,0,9,59.48679214,7313.919576,23.01157163,192248.5386
46_Comercio,949349.2131,4,0.56163349,805685.2401,701588.826,0,5,57.45890898,47777.49137,15.17503194,1006145.656
46_Comercio,1065748.708,24,0.185371088,329001.6246,697939.7376,0,4,88.19735784,33941.88179,19.8530684,452847.6626
81_Servicios,102088.1288,6,0.110801731,33461.2423,75273.20434,0,2,88.38090724,3341.793724,18.92187024,45392.06336
81_Servicios,181336.6295,24,0.75942475,13095.31136,143686.5362,0,3,57.70422875,1182.7143,22.75315002,18483.63482
81_Servicios,463944.6332,17,0.509381743,29499.94885,324813.0741,0,6,46.46626981,2504.316332,6.346252967,34172.96819
81_Servicios,213867.7681,3,0.612894213,99675.53686,131697.7327,0,8,49.44276076,1725.846708,9.523020642,112074.2362
72_Restaurantes,1362363.47,10,0.349127831,132286.7693,787977.5445,1,7,59.9891911,4603.581878,9.244808711,150834.7338
46_Comercio,666640.1753,3,0.200844345,256533.5457,400471.199,0,3,65.09368932,9457.761772,8.206277746,289770.6956
72_Restaurantes,1309603.317,13,0.673149192,54093.20886,871717.7463,0,3,61.6218241,4321.11146,16.36253578,69842.29002
46_Comercio,682874.5008,6,0.307640347,322627.1281,439890.8832,0,4,60.85759656,19386.84794,7.124817987,368251.2041
46_Comercio,552579.358,19,0.455844396,115654.291,340949.2661,0,3,59.63186445,5922.595806,20.15119486,152258.868
72_Restaurantes,1091560.222,24,0.239539148,180592.2828,601772.9813,0,1,89.04072345,16514.79808,15.87792581,234310.7713
46_Comercio,331979.0924,13,0.741397933,210803.328,223707.839,1,4,59.55914205,2580.573311,13.52911382,246769.6479
72_Restaurantes,2162128.501,23,0.520536148,204097.0416,1633541.3,1,4,54.8072068,12191.75909,9.779570706,239733.7304
46_Comercio,427276.1263,1,0.467880865,104287.7842,274463.1954,1,9,74.06781981,5925.882001,19.69914491,137250.9247
72_Restaurantes,1602133.816,21,0.346628678,287659.6237,1009450.782,1,10,85.4868419,17168.19227,14.14022316,355029.8256
81_Servicios,179673.4219,8,0.101717234,36770.0794,135813.5684,0,9,81.6320242,3312.763553,18.89033874,49418.08699
72_Restaurantes,1474835.455,24,0.778801883,92376.77639,1108107.87,0,10,96.95485946,5847.202532,13.22676005,113196.1639
81_Servicios,201649.9536,14,0.849351987,93502.53184,151673.9213,0,10,94.07306865,3228.14344,17.49162343,117237.3998
72_Restaurantes,1926380.055,14,0.827697613,83569.82036,1295272.682,1,9,47.2140522,6232.800483,11.51915565,101493.8561
72_Restaurantes,673313.1646,1,0.390751982,85229.12536,521910.9248,0,6,86.23460988,3245.750394,17.5637987,107325.2701
72_Restaurantes,1150755.772,17,0.851020441,40861.21631,813978.7253,1,1,88.99235245,3536.628318,22.60044531,57361.8864
81_Servicios,337246.1749,18,0.307995305,18657.96226,213410.5551,0,1,64.09128148,765.2281638,16.02814807,23130.59672
81_Servicios,199241.591,9,0.313720619,38938.61256,143894.3,1,8,92.17179948,1047.260297,26.45955715,54372.62995
46_Comercio,459723.3317,9,0.411509484,166549.2066,231482.5022,1,7,59.15292772,12553.27156,23.22368762,233278.3024
72_Restaurantes,1845797.067,2,0.508117815,78085.98922,1113624.696,0,7,99.43390017,1839.232007,9.388473061,88206.46106
46_Comercio,751094.5612,11,0.869880107,160482.4714,445729.0305,0,6,55.59484373,5978.06608,24.03569836,219129.9517
72_Restaurantes,958699.5698,15,0.224757603,118819.1574,495408.2605,1,2,98.54739797,4913.115005,18.45331337,151731.8208
72_Restaurantes,2302453.322,17,0.765308581,217639.5536,1166002.439,1,10,47.55336604,8658.874729,18.63979197,278143.8664
46_Comercio,454304.3174,12,0.765459295,245595.7389,318965.8602,0,6,88.09373305,18036.87382,7.290344438,284363.7064
46_Comercio,575389.7519,22,0.447725854,35809.15998,303527.234,0,5,80.44537599,3149.446291,18.56141968,47838.02237
46_Comercio,299110.8244,10,0.614218929,225811.706,186170.6391,0,8,55.35424257,13676.83679,22.83245736,310348.8003
81_Servicios,247053.5838,2,0.729176063,67521.82378,193247.7575,0,7,56.23379411,2839.878676,7.304048447,75905.90665
46_Comercio,711217.4269,6,0.168503385,109863.3657,547930.8318,0,3,71.31575732,7085.805218,24.75432517,155423.1139
81_Servicios,152254.2447,6,0.614409165,50866.07835,112575.4054,1,7,85.98629215,5411.230583,21.29889317,71507.64608
46_Comercio,1546376.237,17,0.291675906,545916.7615,847381.4256,0,5,86.05055483,26689.64124,8.611792987,626564.8725
81_Servicios,132887.7497,2,0.233839027,30611.43356,72223.3872,1,10,94.9213922,1897.417496,5.144703736,34272.0463
81_Servicios,259598.4089,11,0.182067345,19461.89986,189726.2381,1,7,41.82127272,1709.276038,9.485228937,23389.74694
46_Comercio,625151.9658,20,0.187409245,228117.2549,494129.7528,0,1,57.88978313,19311.88112,23.99821406,325557.0024
81_Servicios,302633.9478,3,0.613495655,18942.50601,155851.4032,1,4,59.64666017,793.2843513,14.29779253,23028.33375
81_Servicios,388675.9029,25,0.244681675,22363.59156,233816.0615,0,5,51.3772991,324.1119885,23.27518297,29570.22829
81_Servicios,198123.4413,13,0.316535704,47745.35875,143573.9099,0,1,51.20569017,4546.675061,12.09620496,59487.80002
46_Comercio,378911.0442,24,0.305593388,98989.27409,269403.4504,0,6,42.55424727,1750.469958,25.3179955,134891.591
